Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
PRPH,ProPhase Labs Inc,Healthcare,"6,91",0,,,0,"107,007569",0,N/A,"1,009809293","9,92","4,2"
PRSC,Providence Service Corp,Healthcare,"155,58",0,,,0,"2206,689778","75,23917548",0,"0,797269309","155,58","46,57"
PRSP,Perspecta Inc,Technology,"29,34","0,009503252611",,,"0,2788254316","4725,820411",N/A,N/A,"0,943665961","29,55","17,26"
PRTA,Prothena Corporation plc,Healthcare,"37,47",0,,,0,"1745,869012","25,14284702",0,"1,341973108","79,75","19,67"
PRTK,Paratek Pharmaceuticals Inc.,Healthcare,4,0,,,0,"195,178652",N/A,0,"0,8530002136","11,24","3,54"
PRTS,CarParts.com Inc,Consumer Cyclical,"9,63",0,,,0,"505,964033",N/A,0,"1,584620208","21,28","7,85"
PRTY,Party City Holdco Inc,Consumer Cyclical,5,0,,,0,"561,126915",N/A,0,"2,377502995","11,06","3,91"
PRU,Prudential Financial Inc.,Financial Services,118,"0,0406779661","0,04347826087","0,09856054331","4,578466471",44604,"6,157371618","0,2486945394","0,9664683524","122,98","77,71"
PRVB,Provention Bio Inc,Healthcare,"6,62",0,,,0,"419,540766",0,N/A,,"15,98","3,4"
PS,Pluralsight Inc,Technology,"22,45",0,,,0,0,0,0,,,
PSA,Public Storage,Real Estate,"351,59","0,0227537757",0,0,"7,928088554","61652,90975","42,03936154","0,9472029336","0,4127271176","377,36","223,05"
PSB,"PS Business Parks, Inc.",Real Estate,"159,2","0,02638190955",0,"0,04316756381","4,160601099","4386,054724","28,737271","0,7523690956","0,683500227","189,23","137,35"
PSMT,Pricesmart Inc.,Consumer Defensive,"71,02","0,01095271879",,,"0,7778620887","2191,847009","22,06098405","0,2386080027","0,8920888372","103,83","66,36"
PSN,Parsons Corp,Industrials,"32,7",0,,,0,"3343,829406","58,96366436",0,"0,6985072928","44,94","29,25"
PSTG,Pure Storage Inc,Technology,"27,3",0,,,0,"7915,555939",N/A,0,"1,928552955","35,09","16,79"
PSTV,Plus Therapeutics Inc,Healthcare,"1,04",0,,,0,"22,022026",N/A,0,"1,19159511","3,84","0,8118"
PSX,Phillips 66,Energy,"88,42","0,04161954309","0,02222222222","0,07867212431","3,556947687","38736,82614",N/A,N/A,"0,7924216423","93,55","62,45"
PTC,PTC Inc,Technology,"113,2",0,,,0,"13343,09591","26,71306516",0,"1,414974029","153,73","105,49"
PTCT,PTC Therapeutics Inc,Healthcare,"41,21",0,,,0,"2913,460459",N/A,0,"0,7610407768","60,95","34,85"
PTE,PolarityTE Inc,Healthcare,"0,4691",0,,,0,"38,911259",N/A,0,"0,5251150549","1,87","0,38"
PTEN,Patterson-UTI Energy Inc,Energy,"13,57","0,004409376815",,,"0,05983524338","2919,0725",N/A,N/A,"1,464528833","13,64","5,93"
PTGX,Protagonist Therapeutics Inc,Healthcare,"28,73",0,,,0,"1371,231962",0,N/A,"1,580829775","50,54","12,8"
PTI,Proteostasis Therapeutics Inc,Healthcare,"1,11",0,,,0,"57,925078",0,N/A,"0,7446024614","2,44","0,888"
PTN,Palatin Technologies Inc.,Healthcare,"0,4246",0,,,0,"98,377813",N/A,0,"1,973792394","1,02","0,33"
PTSI,"P.A.M. Transportation Services, Inc.",Industrials,"76,4",0,,,0,"853,17874","13,63362694",0,"1,302467346","81,77","25,89"
PTVCA,Protective Insurance Corp.,Financial Services,"23,27",0,,,"0,400000006",0,0,N/A,,,
PTVCB,Protective Insurance Corp.,Financial Services,"23,3",0,,,"0,400000006",0,0,"0,1444043343",,,
PULM,Pulmatrix Inc,Healthcare,"0,3639",0,,,0,"20,469034",0,N/A,"1,038612128","2,12","0,345"
PUMP,ProPetro Holding Corp,Energy,"12,51",0,,,0,"1293,175151",N/A,0,"1,17221095","13,99","6,39"
PVAC,Penn Virginia Corp.,Energy,"30,66",0,,,0,"469,966598",0,N/A,"1,382141539","35,31","6,36"
PVBC,Provident Bancorp Inc,Financial Services,"17,11","0,009320256871",,,"0,1594695951","306,704107",0,N/A,"0,5325908778","20,09","12,09"
PVH,PVH Corp,Consumer Cyclical,"100,85","0,0003718393802",,,"0,03750000149","7057,24449","14,00802797","0,00535714307","1,349376785","125,38","89,3"
PW,Power REIT,Real Estate,"58,6",0,,,0,"194,694574",0,N/A,"1,679395566","81,99","32,48"
PWOD,"Penns Woods Bancorp, Inc.",Financial Services,"24,2","0,05186152525",0,"-0,07400119958","1,255048911","171,082336","11,36382169","0,5864714538","0,3922802225","27,11","21,4"
PWR,"Quanta Services, Inc.",Industrials,"104,84","0,002382567302",,,"0,2497883559","14939,62452","27,10332635","0,06573377787","1,384454654","124,61","73,72"
PXD,Pioneer Natural Resources Co.,Energy,"219,18","0,01453268695",,,"3,185274325","53509,22459","40,50660453","0,5291153363","0,6837776914","232,84","126,51"
PXLW,Pixelworks Inc,Technology,"3,46",0,,,0,"184,167136",N/A,0,"2,479638349","7,9","2,63"
PYPL,PayPal Holdings Inc,Financial Services,"115,46",0,,,0,"134511,4673","16,13234196",0,"1,513829491","310,16",113
PZG,Paramount Gold Nevada Corp,Basic Materials,"0,6516",0,,,0,"28,526263",0,N/A,"0,5951391439","1,31","0,5327"
PZN,Pzena Investment Management Inc,Financial Services,"9,32","0,06601269046","1,12","0,7759507707","0,6152382751","162,55862","9,096733063","2,85360981","1,501715858","11,46","8,31"
PZZA,"Papa John`s International, Inc.",Consumer Cyclical,"116,69","0,01088540074","0,5555555556","0,1184269147","1,270217413","4243,303958",N/A,N/A,"1,012659501","139,91","77,59"
QADA,"QAD, Inc.",Technology,"87,63",0,,,"0,2159999907",0,0,N/A,,,
QADB,"QAD, Inc.",Technology,"87,54",0,,,"0,179999996",0,0,"0,6923076768",,,
QCOM,"Qualcomm, Inc.",Technology,173,"0,01572254335","0,04615384615","0,05110622619","2,702613216","194639,1052","19,48924654","0,3099327083","1,771645228","193,58","121,34"
QCRH,"QCR Holding, Inc.",Financial Services,"58,6","0,004088519337",0,"0,03713728934","0,2395872331","913,965507",0,N/A,"0,8100869913","62,34","39,97"
QDEL,Quidel Corp.,Healthcare,"95,39",0,,,0,"3975,344959","4,501890583",0,"0,2400270182","224,36","91,14"
QEP,QEP Resources Inc,Energy,"4,08",0,,,0,"989,66855","309,2714218",0,"1,716235672","4,9","0,2625"
QLYS,Qualys Inc,Technology,"122,57",0,,,0,"4758,670427","65,22747484",0,"1,363977268","142,94","90,26"
QNST,QuinStreet Inc,Communication Services,"11,94",0,,,0,"651,368014","110,9089075",0,"0,9628564614","25,06","10,15"
QRHC,Quest Resource Holding Corp,Industrials,"7,2",0,,,0,"135,367387",0,N/A,"0,88163189","8,3","2,8"
QRTEA,Qurate Retail Inc,Consumer Cyclical,"7,13",0,,,0,"2831,88637",0,N/A,"1,035386705","12,78","5,75"
QRVO,Qorvo Inc,Technology,"135,08",0,,,0,"14646,94418","13,07978923",0,"1,900500646","201,68","123,92"
QTRX,Quanterix Corp,Healthcare,"33,19",0,,,0,"1216,347717",N/A,0,"2,252870576","92,57","25,32"
QTS,Qts Realty Trust Inc,Real Estate,"77,95","0,0246271462",,,"1,919686046","6000,024381",N/A,N/A,"0,5115858487","78,15","55,11"
QTWO,Q2 Holdings Inc,Technology,"66,2",0,,,0,"3761,274146",N/A,0,"1,656583054","145,84","55,78"
QUAD,Quad/Graphics Inc,Industrials,"4,78",0,,,0,"196,261652",0,N/A,"1,466499343","5,57","2,95"
QUIK,Quicklogic Corp,Technology,"5,47",0,,,0,"64,522189",N/A,0,"1,995817659","12,49","4,25"
QUMU,Qumu Corp,Technology,"1,96",0,,,0,"34,575854",N/A,0,"1,025818582","9,79","1,78"
QUOT,Quotient Technology Inc,Communication Services,"6,67",0,,,0,"629,792459",N/A,0,"1,547194821","17,93","5,09"
R,"Ryder System, Inc.",Industrials,"76,55","0,0303069889",,,"1,707750049","4110,219283","11,37141109","0,2511397131","1,207481017","92,41","61,48"
RAD,Rite Aid Corp.,Healthcare,"10,39",0,,,0,"579,576788",N/A,0,"1,516668586","28,9","9,81"
RAIL,FreightCar America Inc,Industrials,"3,99",0,,,0,"63,62944",N/A,0,"2,182799303","8,63","2,81"
RAMP,LiveRamp Holdings Inc,Technology,"41,68",0,,,0,"2841,332352",N/A,0,"1,605198533","71,19","38,5"
RARE,Ultragenyx Pharmaceutical Inc.,Healthcare,"73,55",0,,,0,"5013,331649",N/A,0,"1,126136207","149,97","62,37"
RAVE,Rave Restaurant Group Inc,Consumer Cyclical,"1,0918",0,,,0,"19,657754",0,N/A,"0,6602022812",2,"0,8749"
RAVN,"Raven Industries, Inc.",Industrials,"58,08",0,,,0,0,0,0,,,
RBB,RBB Bancorp,Financial Services,"26,56","0,0198026674",,,"0,525958846","518,355398","9,934938152","0,1999843521","0,8150661153","28,93","17,98"
RBBN,Ribbon Communications Inc,Communication Services,"4,61",0,,,0,"685,160766",0,N/A,"1,520262823","11,21","4,04"
RBC,Regal Beloit Corp,Industrials,"140,09","0,005862211607",0,"0,04883728678","0,8851939527","6145,253342","23,58117169","0,1389629439","1,01024538","154,14","87,21"
RBCAA,"Republic Bancorp, Inc. (KY)",Financial Services,"48,26","0,02529898068","0,07692307692","0,0806396196","1,220928808","870,760247","9,638700988","0,276228237","0,6463779072","57,29","38,7"
RBCN,Rubicon Technology Inc,Technology,"9,17",0,,,0,"22,426895",N/A,0,,"11,92","8,6"
RBNC,Reliant Bancorp Inc,Financial Services,"35,5",0,,,"0,4799999893",0,0,"0,1589403938",,,
RC,Ready Capital Corp,Real Estate,"14,56","0,1031051813","0,4","0,02567439351","1,50121144","1104,202008","8,87508044","0,7698520206","0,9713608712","16,43","11,13"
RCII,Rent-a-Center Inc.,Industrials,"41,83","0,03009302149",,,"1,258791089","2766,646156",0,N/A,"1,178907398","66,96","37,34"
RCKT,Rocket Pharmaceuticals Inc,Healthcare,20,0,,,0,"1288,85202",0,N/A,"1,72849475","59,85","14,57"
RCKY,"Rocky Brands, Inc",Consumer Cyclical,"41,99","0,01398505698","0,1071428571","0,07099588604","0,5872325427","306,535356",0,N/A,"1,193623754","68,48","33,59"
RCL,Royal Caribbean Group,Consumer Cyclical,"86,27",0,,,0,"21980,7201",N/A,0,"1,299229384","99,24","64,2"
RCM,R1 RCM Inc,Healthcare,"26,48",0,,,0,"7350,960408",0,N/A,"1,07309258","30,87","18,71"
RCMT,"RCM Technologies, Inc.",Industrials,"7,03",0,,,0,"73,702632",0,N/A,"1,496061381","8,96","3,15"
RCUS,Arcus Biosciences Inc,Healthcare,"29,7",0,,,0,"2086,409408",0,N/A,"1,605958276","49,1","22,36"
RDFN,Redfin Corp,Real Estate,"32,16",0,,,0,"3392,280152",N/A,0,"2,145453243","98,45","25,25"
RDI,Reading International Inc,Communication Services,"4,58",0,,,0,"125,129537","8,826235219",0,"0,9903603398","7,58","3,86"
RDN,"Radian Group, Inc.",Financial Services,"23,86","0,02263307906","0,12","1,236853829","0,5400252663","4278,888625","7,706390626","0,1881621137","0,8602016239","24,84","19,17"
RDNT,Radnet Inc,Healthcare,"25,4",0,,,0,"1349,721151","39,11441595",0,"1,378998876","38,84","17,68"
RDUS,Radius Health Inc.,Healthcare,"7,17",0,,,0,"339,443646",N/A,0,"1,128371807","26,16","5,92"
RDVT,Red Violet Inc,Technology,"28,32",0,,,0,"364,35164",0,N/A,"1,234214702","42,48","17,68"
RE,Everest Re Group Ltd,Financial Services,"300,63","0,02062335762",0,"0,04396114979","6,146218345","11930,37919","11,86090984","0,2412173605","0,6731015726","301,19","231,07"
REED,Reeds Inc,Consumer Defensive,"0,2976",0,,,0,"27,893849",0,N/A,"0,8400064402","1,68","0,2824"
REFR,Research Frontiers Inc.,Technology,"1,76",0,,,0,"55,704697",N/A,0,"0,852026336","5,66","1,34"
REG,Regency Centers Corporation,Real Estate,"66,16","0,03778718259","0,05042016807","0,03352462705","2,379061524","11327,45228","34,06158408","1,220031551","0,9156266408","78,78","50,08"
REGI,Renewable Energy Group Inc,Energy,"36,35",0,,,0,"1827,332748","10,29779118",0,"1,389055347","107,01","34,69"
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,"630,15",0,,,0,"66619,29101","4,124880253",0,"0,6316482462","686,62",441
REI,Ring Energy Inc,Energy,"2,92",0,,,0,"290,949273",0,N/A,"1,455669672","4,16","1,81"
RELL,"Richardson Electronics, Ltd.",Technology,"12,3","0,01935394533",0,0,"0,2380535276","140,522396","15,84243467","0,3539303116","1,069717411","15,68","5,6"
RELV,"Reliv` International, Inc.",Consumer Defensive,"4,625",0,,,0,"6,576135",0,N/A,,"5,19",2
REPH,Recro Pharma Inc,Healthcare,"1,75",0,,,0,"82,228449",0,N/A,"1,289300999","5,29","1,38"
REPL,Replimune Group Inc,Healthcare,"18,12",0,,,0,"855,436955",0,N/A,"1,519037335","40,22","16,85"
RES,"RPC, Inc.",Energy,"7,98",0,,,0,"1721,488979",N/A,0,"0,8490427655","8,07","3,33"
RESI,Kelly Strategic ETF Trust,Real Estate,"14,0193",0,,,0,"1,40193",0,N/A,,"14,91","13,52"
RESN,Resonant Inc,Technology,"4,39",0,,,0,"288,469499",0,N/A,"4,488356539","7,16","1,18"
RETA,Reata Pharmaceuticals Inc,Healthcare,"26,75",0,,,0,"841,891462",N/A,0,,"153,41","23,08"
REV,"Revlon, Inc.",Consumer Defensive,"10,41",0,,,0,"558,5252",N/A,0,"1,681337767","17,65","8,6"
REVG,REV Group Inc,Industrials,"14,13","0,01058118593",,,"0,1495121572","918,747422",N/A,N/A,"1,227853794","22,02","11,16"
REX,REX American Resources Corp,Energy,"88,45",0,,,0,"523,655046","15,18677086",0,"1,18495021","116,86","72,06"
REXR,Rexford Industrial Realty Inc,Real Estate,"69,95","0,01365079823","0,1162790698","0,1060344337","0,9548733361","10596,54293","117,4366403","1,409199138","0,7972272796","81,68","45,17"
REZI,Resideo Technologies Inc,Industrials,"24,82",0,,,0,"3583,661935","15,31479459",0,"1,880373036","33,25","22,29"
RF,Regions Financial Corp.,Financial Services,"25,29","0,02688809806","0,09677419355","0,2120125392","0,642701323","24108,51754","9,366168429","0,240712106","1,158312985","25,53","17,73"
RFIL,RF Industries Ltd.,Industrials,"7,1999",0,,,0,"72,420705",0,N/A,"0,9697696253","9,63","5,6"
RFL,Rafael Holdings Inc,Healthcare,"3,77",0,,,0,"75,071218",0,N/A,"1,257533909","66,44","3,48"
RFP,Resolute Forest Products Inc,Basic Materials,"12,08",0,,,0,"938,16875","2,449526763",0,"1,964440549","16,61","7,91"
RGA,"Reinsurance Group Of America, Inc.",Financial Services,"115,73","0,02523114145","0,04285714286","0,1222969966","3,545605854","7823,365475","13,19285915","0,4084799371","0,9796315484","131,65","93,71"
RGCO,"RGC Resources, Inc.",Utilities,"22,05","0,033599009","0,05405405405","0,06104382402","0,7408581484","185,709003",0,N/A,"0,3716001949","25,58","20,81"
RGEN,Repligen Corp.,Healthcare,"187,05",0,,,0,"10341,71916","86,99365878",0,"1,166381902","327,32","162,29"
RGLD,"Royal Gold, Inc.",Basic Materials,"109,01","0,01284285845","0,1666666667","0,07837884745","1,244264972","7155,121092","26,92233139","0,307225919","0,5150036374","128,5","91,69"
RGLS,Regulus Therapeutics Inc,Healthcare,"0,2501",0,,,0,"21,770663",0,N/A,"0,8254478882","2,32","0,19"
RGNX,Regenxbio Inc,Healthcare,"26,95",0,,,0,"1152,630156",N/A,0,"1,301636022","46,46","24,14"
RGR,"Sturm, Ruger & Co., Inc.",Industrials,"68,35","0,04836195011","0,4107142857","0,1047834781","3,30553929","1202,72761","8,045485079","0,3930486671","0,6685572992","90,39","59,45"
RGS,Regis Corp.,Consumer Cyclical,"1,8",0,,,0,"81,883066",N/A,0,"0,9223019633","13,92","1,3"
RH,RH,Consumer Cyclical,"426,45",0,,,0,"9155,333512","13,63021482",0,"1,5478369","744,56",362
RHE,Regional Health Properties Inc,Healthcare,"4,57",0,,,0,"8,109945",0,N/A,"2,040127775","27,72","2,81"
RHI,Robert Half International Inc.,Industrials,"123,08","0,01228373709","0,1176470588","0,09626227935","1,511882362","13623,2314","25,94416928","0,3230517866","0,916039996","125,77","72,35"
RHP,Ryman Hospitality Properties Inc,Real Estate,"91,69",0,,,0,"5049,051419",N/A,0,"1,496289813","96,69","68,64"
RIBT,RiceBran Technologies,Consumer Defensive,"0,3578",0,,,0,"18,238373",0,N/A,"0,9605566772","1,83","0,27"
RICK,RCI Hospitality Holdings Inc,Consumer Cyclical,"67,3","0,002375252386",0,"0,05922384105","0,1598544856","639,343943","20,44722857","0,0464693272","1,996842019","94,33","55,26"
RIG,Transocean Ltd,Energy,"3,63",0,,,0,"2379,482573",N/A,0,"1,471601059","5,13","2,63"
RIGL,Rigel Pharmaceuticals,Healthcare,"2,61",0,,,0,"446,325819",N/A,0,"1,295363454","5,5","2,22"
RILY,B. Riley Financial Inc,Financial Services,"65,38","0,03779651948","0,2","1,064458959","2,471136444","1802,497375",0,N/A,"1,320744076","91,24","49,36"
RIOT,Riot Blockchain Inc,Technology,"19,73",0,,,0,"2300,190482",0,N/A,"3,706247902","79,5","12,9"
RJF,"Raymond James Financial, Inc.",Financial Services,"112,36","0,009924752758","-0,1282051282","0,0909660785","1,11514522","23326,16555","15,19619906","0,1540255829","1,186450451","117,37","74,97"
RKDA,Arcadia Biosciences Inc,Basic Materials,"1,04",0,,,0,"23,071604","6,550711073",0,"1,638484279",4,"0,74"
RL,Ralph Lauren Corp,Consumer Cyclical,"128,76","0,01592038678",,,"2,049909001","9412,419865","18,76479239","0,3041408014","1,09520791","139,52","101,7"
RLGT,"Radiant Logistics, Inc.",Industrials,"7,13",0,,,0,"352,530765",0,N/A,"1,041166467","8,74","5,67"
RLGY,Realogy Holdings Corp,Real Estate,"17,7",0,,,0,"2063,611264","6,572010395",0,"1,59467876","21,03","12,89"
RLH,Red Lion Hotels Corporation,Consumer Cyclical,"3,49",0,,,0,"88,99938",0,0,"1,138578445",,
RLI,RLI Corp.,Financial Services,"100,43","0,009957184108","7,333333333","0,5549680249","0,9866219963","4543,905637","16,96278353","0,1683655284","0,8079751133","117,02","98,26"
RLJ,RLJ Lodging Trust,Real Estate,"15,06","0,002656042497",0,"-0,5030677163","0,03995840879","2508,691517",N/A,N/A,"1,258452721","17,46","11,91"
RM,Regional Management Corp,Financial Services,"54,05","0,01746892383",,,"0,944195333","535,731925",0,N/A,"0,961473415","67,33","30,44"
RMAX,RE/MAX Holdings Inc,Real Estate,"31,19","0,02918954218","0,04545454545","0,05024607264","0,9104218204","589,210883",0,N/A,"1,004722964","42,73","26,05"
RMBS,Rambus Inc.,Technology,"27,34",0,,,0,"2990,032784","905,7960571",0,"1,349840937","29,89","17,95"
RMCF,Rocky Mountain Chocolate Factory Inc,Consumer Defensive,"8,01",0,,,0,"49,500518",0,N/A,"0,2536615274","10,36","4,45"
RMD,Resmed Inc.,Healthcare,"235,25","0,007141339001","0,07692307692","0,04941452284","1,645986777","34401,6059","65,90560593","0,4623558361","0,768989133","300,34","178,15"
RMR,RMR Group Inc (The),Real Estate,"29,82","0,04635366607",0,"0,08734839457","1,382266322","461,763028",0,N/A,"0,7840857413","39,04","29,36"
RMTI,Rockwell Medical Inc,Healthcare,"0,3501",0,,,0,"32,89763",N/A,0,"1,141538786","1,73","0,3401"
RNDB,Randolph Bancorp Inc,Financial Services,"22,78","0,006584723703",,,"0,150000006","116,184287",0,N/A,,"25,17","17,64"
RNET,RigNet Inc,Energy,"9,6",0,,,0,0,0,N/A,,,
RNG,RingCentral Inc.,Technology,"173,12",0,,,0,"14215,4474",N/A,0,"1,192906512","430,25","154,72"
RNR,RenaissanceRe Holdings Ltd,Financial Services,"156,33","0,009467152818","0,02857142857","0,02383625554","1,435018884","6875,770624",N/A,N/A,"0,5048640533","174,55","137,36"
RNST,Renasant Corp.,Financial Services,"36,79","0,02370076986",0,"0,04095039697","0,8719513231","2050,947104","12,03897125","0,2896848249","0,8214412356","46,13","31,86"
RNWK,"Realnetworks, Inc.",Communication Services,"0,7051",0,,,0,"33,231634",N/A,0,"1,208542266","6,66","0,6605"
ROAD,Construction Partners Inc,Industrials,"27,67",0,,,0,"1139,783719",0,N/A,"1,308861828","44,99","22,31"
ROCK,Gibraltar Industries Inc.,Industrials,"52,08",0,,,0,"1701,990649","29,48599579",0,"1,405670476","99,82","48,99"
ROG,Rogers Corp.,Technology,"272,69",0,,,0,"5107,449341","50,96898761",0,"0,745787185","274,17","170,03"
ROIC,Retail Opportunity Investments Corp,Real Estate,"18,25","0,02380634794",,,"0,4344658499","2215,980992","41,11815991","1,028078206","0,8056850124","20,09","14,94"
ROK,Rockwell Automation Inc,Industrials,"272,3","0,01645244216","0,04672897196","0,0806396196","4,356010535","31640,20457","31,5078715","0,5082859434","0,9836435539","353,56","233,64"
ROKU,Roku Inc,Communication Services,"168,15",0,,,0,"21343,45976","74,62643794",0,"1,617235685","490,76","139,47"
ROL,"Rollins, Inc.",Consumer Cyclical,"31,3","0,01145469917","0,25","-0,06508012385","0,3585320842","15387,9564","44,22220485","0,5068307664","0,9788243001","39,87","28,41"
ROLL,RBC Bearings Inc.,Industrials,"183,13",0,,,0,"5288,127624","102,5665779",0,"1,089091252","250,52","165,99"
ROP,Roper Technologies Inc,Industrials,"441,95","0,005611494513","0,1022222222","0,1211526016","2,303196797","46592,06786","41,57778677","0,2185196202","0,6928910314","504,34","363,35"
ROST,"Ross Stores, Inc.",Consumer Cyclical,"96,19","0,01185154382",,,"1,135726853","33986,78721","21,3250831","0,2529458469","1,277349433","133,22","92,1"
RP,RealPage Inc.,Technology,"88,72",0,,,0,0,0,0,,,
RPAI,Retail Properties of America Inc,Real Estate,"13,15","0,02111054934",,,"0,2776037238","2824,591977","144,7321161","3,040566525","1,391233008","14,07","5,01"
RPD,Rapid7 Inc,Technology,"97,96",0,,,0,"5531,472544",N/A,0,"1,333639069",145,"72,02"
RPM,"RPM International, Inc.",Basic Materials,"85,85","0,01863715783","0,05263157895","0,05922384105","1,549691114","11136,09336","24,73230955","0,4427688896","0,7365751897","101,04","75,73"
RPT,RPT Realty,Real Estate,"12,57","0,03818615752",,,"0,3856634648","1059,521265","16,03052115","0,4939970089","0,9963675069","14,85","9,95"
RRC,Range Resources Corp,Energy,"20,25",0,,,0,"5260,844457",N/A,0,"1,265735745","26,48","8,47"
RRD,R.R. Donnelley & Sons Co.,Industrials,"10,78",0,,,0,"785,862","4,015646398",0,"1,088670288","11,33","2,19"
RRGB,Red Robin Gourmet Burgers Inc,Consumer Cyclical,"16,93",0,,,0,"266,074944",N/A,0,"1,477028917","41,34","13,09"
RRR,Red Rock Resorts Inc,Consumer Cyclical,"51,65",0,,,0,"3548,162965","28,87173471",0,"1,34049823","55,84","26,29"
RRTS,Roadrunner Transportation Systems Inc,Industrials,"2,96",0,,,0,"113,344122",N/A,0,,"6,13","0,25"
RS,Reliance Steel & Aluminum Co.,Basic Materials,"166,7","0,01639111231","0,1","0,08845890736","2,732398423","10628,17304","9,478438458","0,1573962225","1,02964075","178,91","121,89"
RSG,"Republic Services, Inc.",Industrials,"118,46","0,01553266926","0,08235294118","0,07528000641","1,76083512","37484,4576","14,52435586","0,2179251387","0,6430085774","145,5","87,28"
RUBY,Rubius Therapeutics Inc,Healthcare,"5,76",0,,,0,"517,626876",0,N/A,"2,047448345","38,71","5,52"
RUN,Sunrun Inc,Technology,"24,61",0,,,0,"5094,390761",N/A,0,"2,537632479","77,23","21,7"
RUSHA,Rush Enterprises Inc,Consumer Cyclical,"50,7","0,01451480286",,,"0,7359005051","2784,869529","13,02552153","0,1983559313","0,9211287935","60,89","38,6"
RUSHB,Rush Enterprises Inc,Consumer Cyclical,"48,32","0,01522654127",,,"0,7357464743","2784,869529",0,N/A,"1,060241409","58,01","35,8"
RUTH,Ruths Hospitality Group Inc,Consumer Cyclical,"23,01","0,005215123743",,,"0,1199999973","789,62538","26,41064219","0,1385681262","1,319487224","28,56","16,35"
RVI,Retail Value Inc,Real Estate,"3,13",0,,,0,"66,09668",0,N/A,"0,3883191008","3,44","1,42"
RVNC,Revance Therapeutics Inc,Healthcare,"13,35",0,,,0,"958,461274",0,N/A,"1,093974277","33,83","11,84"
RVP,Retractable Technologies Inc,Healthcare,"4,84",0,,,0,"163,41913",0,N/A,"1,390075228","19,99","4,56"
RVSB,"Riverview Bancorp, Inc.",Financial Services,"7,76","0,026826406","0,1","0,2242399254","0,2081729105","171,998126",0,N/A,"0,4577940823","8,16","5,38"
RWT,Redwood Trust Inc.,Real Estate,"10,9","0,06997792314","0,6428571429","-0,03857820994","0,7627593623","1232,3041","3,75416329","0,2773670408","1,025619079","13,93","8,69"
RYAM,Rayonier Advanced Materials Inc,Basic Materials,"5,24",0,,,0,"333,98373","3,369216868",0,"1,291456349","11,3","4,98"
RYI,Ryerson Holding Corp.,Industrials,"24,25","0,006794259318",,,"0,1647607885","931,058429",0,N/A,"1,847958043","29,96","12,17"
RYN,Rayonier Inc.,Real Estate,"37,87","0,02821289006",0,"0,0155112784","1,068422146","5351,977826","34,72198826","1,007945421","0,8701600021","40,98","30,15"
RYTM,Rhythm Pharmaceuticals Inc.,Healthcare,"6,79",0,,,0,"341,321838",0,N/A,"1,833769249","29,43","6,02"
S,SentinelOne Inc,N/A,"45,99",0,,,0,"1916,797342",0,N/A,,"78,53","35,9"
SABR,Sabre Corp,Technology,"10,97",0,,,0,"3548,10627",N/A,0,"1,745827608","16,88","7,05"
SACH,Sachem Capital Corp,Real Estate,"5,01","0,09580838323",,,"0,4657618772","147,510522",0,N/A,"0,5305047972","6,55","4,06"
SAFE,Safehold Inc,Real Estate,65,"0,01046153846",,,"0,6700248907","3676,391615",0,N/A,"1,144766368","94,86","56,33"
SAFM,"Sanderson Farms, Inc.",Consumer Defensive,"183,41","0,009562015669",0,"0,1288813207","1,753769294","4093,438286","4,560263322","0,04302672458","0,2939179906","199,52","147,09"
SAFT,"Safety Insurance Group, Inc.",Financial Services,"84,17","0,042059478",0,"0,0515474968","3,540146263","1261,051942","8,294920918","0,3487828831","0,203701875","88,28","72,78"
SAGE,Sage Therapeutics Inc,Healthcare,"43,5",0,,,0,"2562,519098","3,993235467",0,"1,411978777","88,51","36,02"
SAH,"Sonic Automotive, Inc.",Consumer Cyclical,"50,49","0,009078476626","0,2","0,1913578982","0,4583722848","1475,580197","4,761610361","0,06261916459","0,901640348","57,85","38,88"
SAIA,Saia Inc.,Industrials,"277,03",0,,,0,"7296,025251","33,20752469",0,"1,566159988","365,5","187,02"
SAIC,Science Applications International Corp.,Technology,"81,73","0,02250048761",0,"0,0360196819","1,838964853","4653,818334","15,72235924","0,3634317891","0,5154310091","97,28","76,34"
SAIL,SailPoint Technologies Holdings Inc,Technology,"41,36",0,,,0,"3857,384771",N/A,0,"1,224708314","64,11","34,98"
SAL,"Salisbury Bancorp, Inc.",Financial Services,"55,5","0,0222493001","0,1034482759","0,02706608709","1,234836156","158,824184",0,N/A,,"59,56","37,79"
SALM,Salem Media Group Inc,Communication Services,"4,12",0,,,0,"88,299115","3,15331458",0,"1,545781343","6,82","1,69"
SAM,"Boston Beer Co., Inc.",Consumer Defensive,"422,44",0,,,0,"4310,417233","43,47106814",0,"0,7231722231","1349,98","404,5"
SAMG,Silvercrest Asset Management Group Inc,Financial Services,"16,9","0,03846548083","0,0625","0,0721450259","0,650066626","163,418944",0,N/A,"0,6268722404","18,21","12,77"
SANM,Sanmina Corp,Technology,"40,27",0,,,0,"2559,419409","9,153500432",0,"1,066943704","43,63","34,11"
